"no","time_date","time_hours","sourceip","destinationip","protocol","length","info","info_cont1","info_cont2","info_cont3","info_cont4","info_cont5","info_cont6","info_cont7","__dt"
"3730","1970-01-01","00:56:14.014616","fe80::7479:68ba:3dc6:1d14","ff02::1:ff00:fa5","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3734","1970-01-01","00:56:14.484891","fe80::e8ff:97da:2f7f:abb3","ff02::1:ff00:4f7","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3735","1970-01-01","00:56:14.690524","fe80::5dd3:6bb3:7720:1e83","ff02::1:ff20:1e83","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3736","1970-01-01","00:56:14.746013","fe80::e1ff:dec7:bebd:f5d0","ff02::1:ff7f:e8be","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3739","1970-01-01","00:56:14.985415","fe80::e8ff:97da:2f7f:abb3","ff02::1:ff7f:abb3","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3738","1970-01-01","00:56:14.754356","fe80::69b0:5ca7:a676:2c5a","ff02::1:ff00:c04","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3742","1970-01-01","00:56:15.329590","fe80::4a8:b1f0:5819:1034","ff02::1:ff00:76e","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3741","1970-01-01","00:56:15.254725","fe80::69b0:5ca7:a676:2c5a","ff02::1:ff76:2c5a","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3740","1970-01-01","00:56:15.094865","fe80::4c7b:f8cd:4e3e:dd3c","ff02::1:ff3e:dd3c","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3743","1970-01-01","00:56:15.746961","fe80::e1ff:dec7:bebd:f5d0","ff02::1:ff00:b30","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3745","1970-01-01","00:56:16.799862","fe80::b4ae:c3ed:7921:ab75","ff02::1:ff21:ab75","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3744","1970-01-01","00:56:16.645519","fe80::f106:5909:32ae:f4cb","ff02::1:ffae:f4cb","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3732","1970-01-01","00:56:14.095211","fe80::695d:d39c:6fe8:612","ff02::1:ff05:44da","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3747","1970-01-01","00:56:17.249501","fe80::e1ff:dec7:bebd:f5d0","ff02::1:ffbd:f5d0","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3749","1970-01-01","00:56:17.588386","fe80::4c7b:f8cd:4e3e:dd3c","ff02::1:ff92:eff9","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3748","1970-01-01","00:56:17.300423","fe80::b4ae:c3ed:7921:ab75","ff02::1:ff00:99e","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3746","1970-01-01","00:56:16.988492","fe80::e8ff:97da:2f7f:abb3","ff02::1:ff96:6cd3","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3750","1970-01-01","00:56:18.044710","fe80::294d:3ea3:b53c:c77f","ff02::1:ff4b:1942","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3753","1970-01-01","00:56:18.615479","fe80::b504:f453:742b:7a21","ff02::1:ff2b:7a21","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3752","1970-01-01","00:56:18.590016","fe80::4c7b:f8cd:4e3e:dd3c","ff02::1:ff00:f69","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3751","1970-01-01","00:56:18.185531","fe80::5dd3:6bb3:7720:1e83","ff02::1:ff00:994","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3755","1970-01-01","00:56:19.303665","fe80::b4ae:c3ed:7921:ab75","ff02::1:ff7c:4e8b","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3757","1970-01-01","00:56:19.639729","fe80::f106:5909:32ae:f4cb","ff02::1:ffcd:badf","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3754","1970-01-01","00:56:19.011733","fe80::7479:68ba:3dc6:1d14","ff02::1:ffc6:1d14","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3758","1970-01-01","00:56:20.252192","fe80::69b0:5ca7:a676:2c5a","ff02::1:ff99:23c8","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3779","1970-01-01","00:58:16.869723","fe80::da58:d7ff:fe00:f72","ff02::1","ICMPv6","86","Multicast","Listener","Query","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3759","1970-01-01","00:56:20.618537","fe80::b504:f453:742b:7a21","ff02::1:ff00:2c6","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3756","1970-01-01","00:56:19.546863","fe80::294d:3ea3:b53c:c77f","ff02::1:ff3c:c77f","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3780","1970-01-01","00:58:16.894018","fe80::5860:41c8:b74d:ba93","ff02::1:ff4d:ba93","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3781","1970-01-01","00:58:17.045733","fe80::294d:3ea3:b53c:c77f","ff02::1:ff00:d25","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3783","1970-01-01","00:58:17.252254","fe80::e1ff:dec7:bebd:f5d0","ff02::1:ff7f:e8be","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3786","1970-01-01","00:58:18.047286","fe80::294d:3ea3:b53c:c77f","ff02::1:ff4b:1942","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3788","1970-01-01","00:58:19.254795","fe80::e1ff:dec7:bebd:f5d0","ff02::1:ff00:b30","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3789","1970-01-01","00:58:19.306222","fe80::b4ae:c3ed:7921:ab75","ff02::1:ff21:ab75","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3792","1970-01-01","00:58:19.505586","fe80::7479:68ba:3dc6:1d14","ff02::1:ff00:fa5","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3791","1970-01-01","00:58:19.505451","fe80::7479:68ba:3dc6:1d14","ff02::1:ffb1:5cc9","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3782","1970-01-01","00:58:17.090675","fe80::4c7b:f8cd:4e3e:dd3c","ff02::1:ff3e:dd3c","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3795","1970-01-01","00:58:20.506871","fe80::7479:68ba:3dc6:1d14","ff02::1:ffc6:1d14","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3796","1970-01-01","00:58:20.756966","fe80::69b0:5ca7:a676:2c5a","ff02::1:ff00:c04","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3797","1970-01-01","00:58:20.986754","fe80::e8ff:97da:2f7f:abb3","ff02::1:ff00:4f7","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3800","1970-01-01","00:58:21.683169","fe80::5dd3:6bb3:7720:1e83","ff02::1:ffbf:b2d3","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3798","1970-01-01","00:58:21.330168","fe80::4a8:b1f0:5819:1034","ff02::1:ff00:76e","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3793","1970-01-01","00:58:19.642494","fe80::f106:5909:32ae:f4cb","ff02::1:ffae:f4cb","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3784","1970-01-01","00:58:17.804095","fe80::b4ae:c3ed:7921:ab75","ff02::1:ff00:99e","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3799","1970-01-01","00:58:21.588953","fe80::695d:d39c:6fe8:612","ff02::1:ffe8:612","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3801","1970-01-01","00:58:21.800203","fe80::b4ae:c3ed:7921:ab75","ff02::1:ff7c:4e8b","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3804","1970-01-01","00:58:22.979653","fe80::e8ff:97da:2f7f:abb3","ff02::1:ff96:6cd3","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3802","1970-01-01","00:58:22.184047","fe80::5dd3:6bb3:7720:1e83","ff02::1:ff20:1e83","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3806","1970-01-01","00:58:23.090949","fe80::695d:d39c:6fe8:612","ff02::1:ff00:3a7","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3805","1970-01-01","00:58:23.090846","fe80::695d:d39c:6fe8:612","ff02::1:ff05:44da","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3803","1970-01-01","00:58:22.248913","fe80::69b0:5ca7:a676:2c5a","ff02::c","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3808","1970-01-01","00:58:23.751369","fe80::e1ff:dec7:bebd:f5d0","ff02::1:ffbd:f5d0","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3809","1970-01-01","00:58:24.090578","fe80::4c7b:f8cd:4e3e:dd3c","ff02::1:ff92:eff9","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3810","1970-01-01","00:58:24.115729","fe80::b504:f453:742b:7a21","ff02::1:ffea:1c92","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3807","1970-01-01","00:58:23.590122","fe80::4c7b:f8cd:4e3e:dd3c","ff02::1:ff00:f69","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3811","1970-01-01","00:58:24.324917","fe80::4a8:b1f0:5819:1034","ff02::1:ff19:1034","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3813","1970-01-01","00:58:24.687296","fe80::5dd3:6bb3:7720:1e83","ff02::1:ff00:994","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3814","1970-01-01","00:58:24.825705","fe80::4a8:b1f0:5819:1034","ff02::1:ff0b:2224","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3812","1970-01-01","00:58:24.394857","fe80::5860:41c8:b74d:ba93","ff02::1:ff4a:c304","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3816","1970-01-01","00:58:25.253185","fe80::69b0:5ca7:a676:2c5a","ff02::1:ff76:2c5a","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3817","1970-01-01","00:58:25.253320","fe80::69b0:5ca7:a676:2c5a","ff02::1:ff99:23c8","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3815","1970-01-01","00:58:25.116882","fe80::b504:f453:742b:7a21","ff02::1:ff00:2c6","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3819","1970-01-01","00:58:25.483366","fe80::e8ff:97da:2f7f:abb3","ff02::1:ff7f:abb3","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3821","1970-01-01","00:58:25.640663","fe80::f106:5909:32ae:f4cb","ff02::1:ffcd:badf","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3820","1970-01-01","00:58:25.547464","fe80::294d:3ea3:b53c:c77f","ff02::1:ff3c:c77f","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3822","1970-01-01","00:58:26.118287","fe80::b504:f453:742b:7a21","ff02::1:ff2b:7a21","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3834","1970-01-01","00:59:04.654540","fd2d:ab8c:225:0:99c1:99a2:dc7c:4e8b","ff02::1:ff00:1","ICMPv6","86","Neighbor","Solicitation","for","fd2d:ab8c:225::1","from","08:00:27:53:c0:11","NULL","NULL","2021-02-15 00:00:00.000"
"3818","1970-01-01","00:58:25.386379","fe80::5860:41c8:b74d:ba93","ff02::1:ff00:280","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3836","1970-01-01","00:59:09.664176","fe80::b4ae:c3ed:7921:ab75","ff02::1:ff00:f72","ICMPv6","86","Neighbor","Solicitation","for","fe80::da58:d7ff:fe00:f72","from","08:00:27:53:c0:11","NULL","NULL","2021-02-15 00:00:00.000"
"3847","1970-01-01","01:00:19.379948","fe80::da58:d7ff:fe00:f72","ff02::1","ICMPv6","198","Router","Advertisement","from","d8:58:d7:00:0f:72","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3850","1970-01-01","01:00:22.324652","fe80::4a8:b1f0:5819:1034","ff02::1:ff00:76e","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3851","1970-01-01","01:00:22.481300","fe80::e8ff:97da:2f7f:abb3","ff02::1:ff7f:abb3","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3852","1970-01-01","01:00:22.638888","fe80::f106:5909:32ae:f4cb","ff02::1:ffae:f4cb","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3853","1970-01-01","01:00:22.756303","fe80::69b0:5ca7:a676:2c5a","ff02::1:ff99:23c8","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3857","1970-01-01","01:00:23.482778","fe80::e8ff:97da:2f7f:abb3","ff02::1:ff96:6cd3","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3858","1970-01-01","01:00:23.758136","fe80::69b0:5ca7:a676:2c5a","ff02::1:ff00:c04","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3854","1970-01-01","01:00:23.012705","fe80::7479:68ba:3dc6:1d14","ff02::1:ff00:fa5","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3859","1970-01-01","01:00:23.887144","fe80::5860:41c8:b74d:ba93","ff02::1:ff4d:ba93","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3863","1970-01-01","01:00:25.039395","fe80::294d:3ea3:b53c:c77f","ff02::1:ff4b:1942","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3861","1970-01-01","01:00:24.641926","fe80::f106:5909:32ae:f4cb","ff02::1:ffcd:badf","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3864","1970-01-01","01:00:25.751858","fe80::69b0:5ca7:a676:2c5a","ff02::1:ff76:2c5a","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3865","1970-01-01","01:00:25.829753","fe80::4a8:b1f0:5819:1034","ff02::1:ff19:1034","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3849","1970-01-01","01:00:22.296042","fe80::da58:d7ff:fe00:f72","ff02::1","ICMPv6","86","Multicast","Listener","Query","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3867","1970-01-01","01:00:26.121070","fe80::b504:f453:742b:7a21","ff02::1:ff2b:7a21","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3868","1970-01-01","01:00:26.541832","fe80::294d:3ea3:b53c:c77f","ff02::1:ff00:d25","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3866","1970-01-01","01:00:25.829903","fe80::4a8:b1f0:5819:1034","ff02::1:ff0b:2224","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3872","1970-01-01","01:00:27.087613","fe80::4c7b:f8cd:4e3e:dd3c","ff02::1:ff3e:dd3c","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3873","1970-01-01","01:00:27.087716","fe80::4c7b:f8cd:4e3e:dd3c","ff02::1:ff92:eff9","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3870","1970-01-01","01:00:26.801508","fe80::b4ae:c3ed:7921:ab75","ff02::1:ff7c:4e8b","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3871","1970-01-01","01:00:27.042432","fe80::294d:3ea3:b53c:c77f","ff02::1:ff3c:c77f","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3874","1970-01-01","01:00:27.145761","fe80::f106:5909:32ae:f4cb","ff02::1:ff00:4f7","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3869","1970-01-01","01:00:26.748015","fe80::e1ff:dec7:bebd:f5d0","ff02::1:ff00:b30","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3875","1970-01-01","01:00:27.590295","fe80::695d:d39c:6fe8:612","ff02::1:ff00:3a7","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3876","1970-01-01","01:00:27.684160","fe80::5dd3:6bb3:7720:1e83","ff02::1:ff20:1e83","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3878","1970-01-01","01:00:28.090346","fe80::695d:d39c:6fe8:612","ff02::1:ff05:44da","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3877","1970-01-01","01:00:27.684294","fe80::5dd3:6bb3:7720:1e83","ff02::1:ff00:994","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3879","1970-01-01","01:00:28.113565","fe80::b504:f453:742b:7a21","ff02::1:ff00:2c6","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3881","1970-01-01","01:00:28.751013","fe80::e1ff:dec7:bebd:f5d0","ff02::1:ff7f:e8be","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3883","1970-01-01","01:00:29.686923","fe80::5dd3:6bb3:7720:1e83","ff02::1:ffbf:b2d3","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3880","1970-01-01","01:00:28.510847","fe80::7479:68ba:3dc6:1d14","ff02::1:ffb1:5cc9","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3884","1970-01-01","01:00:29.757279","fe80::69b0:5ca7:a676:2c5a","ff02::c","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3885","1970-01-01","01:00:29.805668","fe80::b4ae:c3ed:7921:ab75","ff02::1:ff21:ab75","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3882","1970-01-01","01:00:28.804134","fe80::b4ae:c3ed:7921:ab75","ff02::1:ff00:99e","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3887","1970-01-01","01:00:30.592330","fe80::4c7b:f8cd:4e3e:dd3c","ff02::1:ff00:f69","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3886","1970-01-01","01:00:30.013240","fe80::7479:68ba:3dc6:1d14","ff02::1:ffc6:1d14","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3889","1970-01-01","01:00:30.887065","fe80::5860:41c8:b74d:ba93","ff02::1:ff00:280","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3890","1970-01-01","01:00:31.094793","fe80::695d:d39c:6fe8:612","ff02::1:ffe8:612","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3888","1970-01-01","01:00:30.886941","fe80::5860:41c8:b74d:ba93","ff02::1:ff4a:c304","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3891","1970-01-01","01:00:31.117795","fe80::b504:f453:742b:7a21","ff02::1:ffea:1c92","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3906","1970-01-01","01:01:55.228600","fd2d:ab8c:225:0:d0eb:2d62:d499:23c8","ff02::1:ff00:1","ICMPv6","86","Neighbor","Solicitation","for","fd2d:ab8c:225::1","from","08:00:27:0a:a9:9c","NULL","NULL","2021-02-15 00:00:00.000"
"3892","1970-01-01","01:00:31.254298","fe80::e1ff:dec7:bebd:f5d0","ff02::1:ffbd:f5d0","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3918","1970-01-01","01:02:27.722332","fe80::da58:d7ff:fe00:f72","ff02::1","ICMPv6","86","Multicast","Listener","Query","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3919","1970-01-01","01:02:27.895249","fe80::5860:41c8:b74d:ba93","ff02::1:ff4d:ba93","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3921","1970-01-01","01:02:28.091546","fe80::4c7b:f8cd:4e3e:dd3c","ff02::1:ff3e:dd3c","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3910","1970-01-01","01:02:00.237710","fe80::69b0:5ca7:a676:2c5a","ff02::1:ff00:f72","ICMPv6","86","Neighbor","Solicitation","for","fe80::da58:d7ff:fe00:f72","from","08:00:27:0a:a9:9c","NULL","NULL","2021-02-15 00:00:00.000"
"3922","1970-01-01","01:02:28.187633","fe80::5dd3:6bb3:7720:1e83","ff02::1:ffbf:b2d3","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3920","1970-01-01","01:02:27.981629","fe80::e8ff:97da:2f7f:abb3","ff02::1:ff96:6cd3","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3923","1970-01-01","01:02:28.253813","fe80::69b0:5ca7:a676:2c5a","ff02::1:ff00:c04","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3924","1970-01-01","01:02:28.547080","fe80::294d:3ea3:b53c:c77f","ff02::1:ff3c:c77f","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3925","1970-01-01","01:02:28.753704","fe80::e1ff:dec7:bebd:f5d0","ff02::1:ff00:b30","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3926","1970-01-01","01:02:28.806672","fe80::b4ae:c3ed:7921:ab75","ff02::1:ff21:ab75","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3929","1970-01-01","01:02:29.538714","fe80::294d:3ea3:b53c:c77f","ff02::1:ff00:d25","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3928","1970-01-01","01:02:29.254676","fe80::69b0:5ca7:a676:2c5a","ff02::1:ff76:2c5a","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
"3930","1970-01-01","01:02:30.005357","fe80::7479:68ba:3dc6:1d14","ff02::1:ffc6:1d14","ICMPv6","86","Multicast","Listener","Report","NULL","NULL","NULL","NULL","NULL","2021-02-15 00:00:00.000"
